Nombre,AI keywords,Resumen generado por la IA,País,URL,Instituciones,Destinatarios,Fecha de cierre,Publicar,Geolocation,Latitude,Longitude,Entidad
Proyecto Palimpsesto: Residencia de Pintura Mural,,P. Palimpsesto: Pintura Mural,,https://www.proyectoace.org/residencias/pintura-mural/,,,"August 2, 2024",No,,,,
Convocatoria a las Becas Joan Miró,,,,https://miromallorca.com/es/premios-y-becas-pilar-juncosa-2024/,,,"August 2, 2024",No,,,,
Micro Residencias,,Micro R.,,https://www.proyectoace.org/residencias/micro-residencias/,,,"August 2, 2024",No,,,,
International Open Art Competition 2024,,Comp. Intern. de Arte 2024,,https://www.art-unlimited.co.uk/terms-and-conditions,,,"August 2, 2024",No,,,,
OPEN CALL: PLANET EARTH,,OPEN CALL: PLANET EARTH,,https://www.life-framer.com/competitions/,,,"August 2, 2024",No,,,,
A Show of Heads,,Show of Heads,,https://www.slowart.com/prospectus/head.htm,,,"August 2, 2024",No,,,,
"Convocatoria para exponer en ""Colectiva de Arte Co...",,Colectiva de Arte Co...,,http://www.circuitartistic.com/,,,"August 1, 2024",No,,,,
CONVOCATORIA PARA EXPONER EN LA “COLECTIVA CONTEMP...,,Colectiva Contemp.,,https://www.abartium.com/presentacin/,,,"August 1, 2024",No,,,,
Got Art?,,,,https://www.mvvoart.com/call-for-artists,,,"August 1, 2024",No,,,,
Royal Photographic Society abre su convocatoria de becas para proyectos,fotografía,Royal Photographic Society,UK,https://www.recursosculturales.com/royal-photographic-society-becas-proyectos/,,,"August 1, 2024",No,,,,
Open Call 2024: Becas Fundación Ama Amoedo,,Ama Amoedo 2024,,https://fundacionamaamoedo.org/index.php/es/grants_apply,,,"August 1, 2024",No,,,,
Residencias de Exploración,,Exploración ACE,,https://www.proyectoace.org/residencias/residencias-de-exploracion/,,,"August 1, 2024",No,,,,
Residencia de Artistas,Residencia para artistas,Artistas,Argentina,https://www.revistamagenta.com/residencia-de-artistas/,,,"August 1, 2024",No,,,,
Convocatoria Orillas Nuevas. Nouveaux Rivages,,Convocatoria Orillas Nuevas,,https://hipermedula.org/2024/07/convocatoria-orillas-nuevas-nouveaux-rivages/,,,"July 31, 2024",No,,,,
Call For Artists: Original Painting,"convocatoria de artistas, llamado a artistas, pintura original",Llamado a Artistas: Pintura Original,Estados Unidos,https://www.saint-louis-art-oxford.co.uk/opencall-for-featured-artists,,,"July 31, 2024",No,,,,
Peace/Conflict,Convocatoria,Paz/Conflicto,Estados Unidos,https://stlukesmetuchen.org/upcoming-exhibit,,,"July 31, 2024",No,,,,
VII MINI PRINT INTERNACIONAL CANTABRIA,"Cantabria, Internacional, Mini Print",VII Mini Print Intl Cantabria,España,https://www.miniprintcantabria.es/vii-mini-print-2024,,,"July 31, 2024",No,,,,
EUROPEAN PHOTOGRAPHY AWARDS,Premio Internacional de Fotografía,Premios Fotografía Europea,Múltiples Países,https://europeanphotoawards.com/,,,"July 31, 2024",No,,,,
Salón de Otoño de Fotografía,fotografía,Salón Otoño Fotografía,España,https://app.datarte.art/convocatorias/salon-otono-fotografia-2024,,,"July 31, 2024",No,,,,
Becas Seminario Intensivo de Formación en Nueva Ópera,Artistas,Formación en Nueva Ópera,Argentina,https://hipermedula.org/2024/07/becas-seminario-intensivo-de-formacion-en-nueva-opera/,,,"July 31, 2024",No,,,,
Premio de Fotografía Arte x Arte 2024,fotografía,Premio Fotografía Arte x Arte,Argentina,https://hipermedula.org/2024/07/premio-de-fotografia-arte-x-arte-2024/,,,"July 31, 2024",No,,,,
ARTE LAGUNA PRIZE CONVOCATORIA PARA ARTISTAS Y DISENADORES,Artistas,Arte Laguna Prize,Múltiples destinos,https://es.artealdia.com/Convocatorias/ARTE-LAGUNA-PRIZE-CONVOCATORIA-PARA-ARTISTAS-Y-DISENADORES,,,"July 31, 2024",No,,,,
/SWITCHLANGUAGE/TO/ARTEALDIA_COM_USER/CONVOCATORIAS,Convocatorias,Convocatorias,,https://es.artealdia.com/switchlanguage/to/artealdia_com_user/Convocatorias,,,"July 31, 2024",No,,,,
Mostra Igualada 2024 – Feria de espectáculos infantiles y juveniles,Artes Visuales,Mostra Igualada 2024,España,https://www.recursosculturales.com/mostra-igualada/,,,"July 31, 2024",No,,,,
Orillas Nuevas abrió la convocatoria,innovación,Orillas Nuevas,Francia/Argentina,https://www.revistamagenta.com/orillas-nuevas-abrio-la-convocatoria/,,,"July 31, 2024",No,,,,
Fundación Williams y Gob. Francés: proyectos en la Argentina.,Becas de Intercambio,Fundación Williams y Gob. Francés,Argentina,orillasnuevas.org,,,"July 31, 2024",No,,,,
III Premio Hispanoamericano de Traducción Literaria Aquelarre Ediciones,Traducción,Premio Traducción Literaria,Iberoamérica,https://www.recursosculturales.com/premio-traduccion-literaria-aquelarre-ediciones/,,,"July 31, 2024",No,,,,
Programa de residencias artísticas Proyecto´ace,Residencia para artistas,Proyecto´ace,Argentina,https://www.recursosculturales.com/proyecto-ace-residencias/,,,"July 31, 2024",No,,,,
"Premios y Becas Pilar Juncosa 2024 para edición, formación y proyectos de educación artística",Educación Artística,Premios Pilar Juncosa 2024,España,https://www.recursosculturales.com/premios-becas-pilar-juncosa/,,,"July 31, 2024",No,,,,
Concurso de Arte en Venecia – Arte Laguna Prize 19,Artistas,Arte Laguna Prize 19,Italia,https://www.recursosculturales.com/premio-internacional-arte-laguna/,,,"July 31, 2024",No,,,,
"Becas y premios ""Pilar Juncosa"" para artistas visuales en España","Artistas, Becas para artistas visuales, España",P. Juncosa para artistas visuales,España,https://www.argentina.gob.ar/educacion/campusglobal/becas-extranjero/pilar-juncosa-investigacion-joan-miro-espana,"""Pilar Juncosa""",Artistas,"July 31, 2024",No,"41.3851, 2.1734",41.3851,2.1734,
IV CERTAMEN DE LIBRO DE ARTISTA,Convocatoria,IV Certamen Libro Artista,España,https://app.datarte.art/convocatorias/certamen-libro-de-artista,,,"July 30, 2024",No,,,,
Becas Fundación Ama Amoedo,Becas Fundación Ama Amoedo,Fundación Ama Amoedo,,https://www.revistamagenta.com/becas-fundacion-ama-amoedo/,,,"July 30, 2024",No,,,,
Call for Submissions for the Cultivate Art Magazin...,fotografía,Cultivate Art Mag,Global,https://forms.monday.com/forms/60b7c0efbe5e42ee7a37fe8bae28da15?r=use1,,,"July 30, 2024",No,,,,
“Nature’s Palette” Juried Exhibition,Artes Visuales,Nature's Palette Exhibit,Global,https://www.cognitoforms.com/cityofsantaclaritaartsandevents/naturespalettejuriedexhibition#new_tab,,,"July 30, 2024",No,,,,
"Becas Fundación Ama Amoedo para artistas, compromiso social, organizaciones y publicaciones",Residencia para artistas,Fund. Ama Amoedo Artistas,Uruguay,https://www.recursosculturales.com/becas-fundacion-ama-amoedo/,,,"July 30, 2024",No,,,,
El Programa IBERESCENA abrió su convocatoria de Ayudas 2024/2025,Artistas,Ayudas IBERESCENA 2024/25,Iberoamérica,https://www.recursosculturales.com/iberescena-abrio-convocatoria-ayudas/,,,"July 30, 2024",No,,,,
CONVOCATORIA ABIERTA DE BECAS DE LA FUNDACION AMA AMOEDO,Artistas,Convocatoria Fundación AMA,,https://es.artealdia.com/Convocatorias/CONVOCATORIA-ABIERTA-DE-BECAS-DE-LA-FUNDACION-AMA-AMOEDO,,,"July 30, 2024",No,,,,
Residencia JTHAR,oportunidad para artistas,,Estados Unidos,https://app.datarte.art/convocatorias/residencia-jthar,,,"July 30, 2024",No,,,,
La Gascona. Reserva abierta,Artistas,,España,https://app.datarte.art/convocatorias/la-gascona-305,,,"July 30, 2024",No,,,,
Las Cigarreras abre la convocatoria Buitbox para el desarrollo de proyectos culturales,Artistas,Buitbox,España,https://www.recursosculturales.com/las-cigarreras/,,,"July 29, 2024",No,,,,
LA 13ª BIENAL MEDIACITY DE SEÚL ABRE CONVOCATORIA ...,,13ª Bienal Mediacity Seúl,,https://mediacityseoul.kr/2024_en/opencall,,,"July 29, 2024",No,,,,
FONDO MUNICIPAL DE LAS ARTES DE VICENTE LÓPEZ,Convocatoria,Fondo Artes Vicente López,Argentina,https://www.vicentelopez.gov.ar/FMA,,,"July 29, 2024",No,,,,
Applications Open Now,Residencia para artistas,Eden Hope Artist,Australia,https://edenhopeartistresidency.com.au/,,,"July 29, 2024",No,,,,
"Exposición internacional virtual ""PINCTUM""",Convocatoria,"Expo virtual ""PINCTUM""",Colombia,https://app.datarte.art/convocatorias/expo-virtual-internacional-2024,,,"July 28, 2024",No,,,,
Buscamos proyectos expositivos en Argentina,Convocatoria,Hijas del Arte Proyectos Expositivos,Argentina,https://app.datarte.art/convocatorias/hijas-del-arte-proyectos-expositivos-2024,,,"July 28, 2024",No,,,,
Becas a la Creación ,Becas para artistas,Creación,Argentina,https://www.revistamagenta.com/becas-a-la-creacion/,,,"July 28, 2024",No,,,,
LA 13A BIENAL MEDIACITY DE SEUL ABRE CONVOCATORIA PARA DIRECTOR ARTISTICO,"Artistas, Bienal Mediacity Seúl, Convocatoria",13A Bienal Mediacity Seúl,Corea,https://es.artealdia.com/Convocatorias/LA-13a-BIENAL-MEDIACITY-DE-SEUL-ABRE-CONVOCATORIA-PARA-DIRECTOR-ARTISTICO,,,"July 28, 2024",No,,,,
HUMANS LANDSCAPES,"Arte Digital, Becas de Intercambio",HUMANS LANDSCAPES,Global,https://www.loosenart.com/pages/calls,,,"July 27, 2024",No,,,,
Humanidades Ambientales en el cruce del Arte y la Tecnología,Becas De Grado,Humanidades Ambientales,Argentina,https://hipermedula.org/2024/07/humanidades-ambientales-en-el-cruce-del-arte-y-la-tecnologia-2/,,,"July 26, 2024",No,,,,
Prêmio Territórios Tomie Ohtake,Artistas,Prêmio Territórios Tomie Ohtake,Brasil,https://amlatina.contemporaryand.com/es/opportunities/premio-territorios-tomie-ohtake/,,,"July 26, 2024",No,,,,
Buscamos artistas en Argentina,Convocatoria,,Argentina,https://app.datarte.art/convocatorias/artistas-argentina-2024,,,"July 25, 2024",No,,,,
Programa de Residencias para Artistas,"Residencia para artistas, oportunidad para artistas, programa de residencia",Artistas,Argentina,https://www.revistamagenta.com/programa-de-residencias-para-artistas/,,,"July 24, 2024",No,,,,
DC COMMISSION ON THE ARTS & HUMANITIES | FY25 PUBL...,arte contemporáneo,Arte y Comunidades,Estados Unidos,https://dcarts.dc.gov/page/public-art-building-communities-pabc,,,"July 23, 2024",No,,,,
II PREMIO DE ESCULTURA FUNDACIÓN BOSCH AYMERICH 20...,"Premio de Escultura, escultura",II PREMIO DE ESCULTURA FUNDACIÓN BOSCH AYMERICH 20...,,https://fundacioboschaymerich.org/es/premio-de-escultura/,,,"July 23, 2024",No,,,,
Convocatoria al Directorio Argentina Creativa (DAC),Gestión,Dir. Arg. Creativa,Argentina,https://hipermedula.org/2024/07/convocatoria-al-directorio-argentina-creativa-dac/,,,"July 22, 2024",No,,,,
Art Residence Program based in Buenos Aires,residencia de artistas,Art Res. B.Aires 2024,Argentina,https://app.datarte.art/convocatorias/par-buenos-aires-2024,,,"July 22, 2024",No,,,,
VII BIENAL INTERNACIONAL DE PINTURA 2024: ‘LOS SAN...,Pintura,VII BIENAL INT. DE PINTURA 2024,,https://lossantosdemaimona.com/noticias-de-prensa/convocada-la-vii-bienal-internacional-de-pintura-2024-los-santos-de-maimona-cuna-de-artistas/,,,"July 22, 2024",No,,,,
"Premio de Escultura, Fundació Bosch Aymerich","Fundació Bosch Aymerich, Premio de Escultura",Premio Escultura Fund. Bosch,España,https://hipermedula.org/2024/05/premio-de-escultura-fundacio-bosch-aymerich/,,,"July 22, 2024",No,,,,
Premio AAMEC de Fotografía Contemporánea Argentina,fotografía,Premio AAMEC Fotografía Contemp.,,https://hipermedula.org/2024/07/premio-aamec-de-fotografia-contemporanea-argentina-2/,,,"July 21, 2024",No,,,,
Open Call: Sea Change,arte contemporáneo,Sea Change,Estados Unidos,https://www.midwestnice.art/opencalls/sea-change,,,"July 21, 2024",No,,,,
"Bolsa ZUM/IMS, produção artística contemporânea","Becas para artistas, Producción de obra para artistas, arte contemporáneo","Bolsa ZUM/IMS, prod. art. cont.",Brasil,https://amlatina.contemporaryand.com/es/opportunities/bolsa-zum-ims/,,,"July 21, 2024",No,,,,
Fieldhouse Activation Program,Convocatoria,Fieldhouse Act.,Canadá,https://vancouver.ca/parks-recreation-culture/how-fieldhouse-residences-work.aspx,,,"July 20, 2024",No,,,,
Beautiful Bizarre Art Prize 2024,Premio Internacional,Premio Arte Bello Bizarre 2024,Estados Unidos,https://beautifulbizarreartprize.art/about-beautiful-bizarre-art-prize/?v=5b61a1b298a0,,,"July 18, 2024",No,,,,
Art for Change Prize 2024,Premio Internacional,Art for Change Prz 2024,United Kingdom,https://mcsaatchi.com/artforchangeprize,,,"July 18, 2024",No,,,,
Barcelona Open Art,arte contemporáneo,Barcelona Open Art,España,https://www.theholyart.com/barcelona-open-art,,,"July 18, 2024",No,,,,
IV CERTAMEN DE ARTE CONTEMPORÁNEO SALVADOR VICTORI...,arte contemporáneo,IV Certamen Arte Contemp,España,https://beatrizbertolin.blogspot.com/2024/06/iv-certamen-internacional-de-arte.html,,,"July 17, 2024",No,,,,
"Premio Art for Change 2024, Saatchi Gallery","Premio Art for Change 2024, Saatchi Gallery",Premio Art for Change 2024,United Kingdom,https://hipermedula.org/2024/06/premio-art-for-change-2024-saatchi-gallery/,,,"July 17, 2024",No,,,,
Open Call: PAR Art Residence Program 2024,programa de residencia,,Argentina,https://linktr.ee/Par.Residecne,,,"July 16, 2024",No,,,,
The 15th Epson International Pano Awards,Artes Visuales,15th Epson Pano Awards,Global,https://thepanoawards.com/competition-rules/,,,"July 16, 2024",No,,,,
Ucross Foundation’ Residencies,Residencia para artistas,Ucross Fndtn,Estados Unidos,https://ucrossfoundation.submittable.com/submit,,,"July 16, 2024",No,,,,
Artadia Awards 2024,Artadia Awards 2024,Artadia Awards 2024,Estados Unidos,https://artadia.org/awards/#guidelines,,,"July 16, 2024",No,,,,
Call For Entry: The Portrait,Artes Visuales,Retratos,Estados Unidos,https://chateaugallery.com/the-portrait-submission-form,,,"July 16, 2024",No,,,,
UCROSS RESIDENCY PROGRAM,Residencia para artistas,UCROSS,,https://www.ucrossfoundation.org/,,,"July 16, 2024",No,,,,
"Convocatoria Moving Narratives, Prince Claus Fund",Cine,Moving Narratives,Países Bajos,https://hipermedula.org/2024/05/convocatoria-moving-narratives-prince-claus-fund/,,,"July 16, 2024",No,,,,
WABI-SABI 2024 – Online Photography Exhibit,"Online Photography Exhibit, WABI-SABI 2024",WABI-SABI 2024 - Fotografía,Estados Unidos,https://capecodartcenter.org/call-for-artists-2024-exhibit-schedule/,,,"July 15, 2024",No,,,,
XI CERTAMEN NACIONAL DE ESCULTURA DE “SAN BARTOLOM...,"Certamen Nacional, San Bartolomé, escultura",XI Cert. Nac. Esc. San Bartolomé,España,https://www.mundoarti.com/concursos/CJK5986/xi-certamen-nacional-de-escultura-de-san-bartolome-de-la-torre/,,,"July 15, 2024",No,,,,
RE:POP 2024,arte contemporáneo,RE:POP 2024,Estados Unidos,https://www.sidestreetstudioarts.org/es/callsforart,,,"July 15, 2024",No,,,,
Convocatoria Residencias Jiser 2024-2025,Convocatoria,Convocatoria Jiser 2024-25,Argelia/España,https://hipermedula.org/2024/06/convocatoria-residencias-jiser-2024-2025/,,,"July 15, 2024",No,,,,
Convocatoria abierta Becas SEMILLERO 2024,"Becas SEMILLERO 2024, Convocatoria",Semillero 2024,Argentina,https://hipermedula.org/2024/06/convocatoria-abierta-becas-semillero-2024/,,,"July 15, 2024",No,,,,
"Concurso de Videocreación, Posthumanamente hablando",Videoarte,Concurso Videocreación,Chile,https://hipermedula.org/2024/06/concurso-de-videocreacion-posthumanamente-hablando/,,,"July 15, 2024",No,,,,
Convocatoria Conservación de Arte Contemporáneo,"Conservación de Arte Contemporáneo, Encuentro Nacional",Convocatoria Conservación Arte Cont,Argentina,https://hipermedula.org/2024/06/convocatoria-encuentro-nacional-conservacion-de-arte-contemporaneo/,,,"July 15, 2024",No,,,,
"Residencias Jiser de creación 2024-2025 en  Sousse, Argel y Barcelona",Residencia para artistas,"Jiser 2024-2025 Sousse, Argel, Barcelona",España,https://www.recursosculturales.com/residencias-jiser/,,,"July 15, 2024",No,,,,
"Encuentro Nacional sobre Registro, Documentación y Conservación de Arte Contemporáneo",Documentación,Encuentro sobre Conservación de Arte,Argentina,https://www.recursosculturales.com/encuentro-conservacion-de-arte/,,,"July 15, 2024",No,,,,
Prémio Fundações,Premio Internacional,Prémio Fndções,Portugal,https://cpf.org.pt/fundacoes/premio-fundacoes/,,,"July 15, 2024",No,,,,
Residencia en la Amazonía Peruana,"Convocatorias, Cosmica Lab, Residencia en la Amazonía Peruana",CosmLab,Perú,https://app.datarte.art/convocatorias/cosmica-lab-318,,,"July 15, 2024",No,,,,
DC ARTS CENTER OPEN CALL FOR WALLMOUNTABLES (2024),"Convocatoria, Open Call, arte contemporáneo",DC Arts Center Open Call,Estados Unidos,https://www.dcartscenter.org/wallmountables24,,,"July 13, 2024",No,,,,
THIS LAND,Residencia para artistas,THIS LAND,Estados Unidos,https://art-fluent.com/calls-for-art/this-land-prospectus/,,,"July 13, 2024",No,,,,
II Salón Virtual de Fotografía con Imagen y/o Inte...,fotografía,II Salón Virtual de Fotografía con Imagen y/o Intervención Textil,Global,https://caat.org.ar/convocatorias/ii-salon-virtual-de-fotografia-con-imagen-y-o-intervencion-textil/,,,"July 13, 2024",No,,,,
"Convocatoria ""Confabulaciones"": ACTIVACIONES EN DI...","ACTIVACIONES EN DI, Confabulaciones, Convocatoria","Convocatoria ""Confabulaciones""",Argentina,https://museodelacarcova.una.edu.ar/noticias/convocatoria-confabulaciones_41558,,,"July 13, 2024",No,,,,
ITSLIQUID anuncia la convocatoria abierta para SUPERNATURAL,"Convocatoria, ITSLIQUID Supernatural, recursos culturales",ITSLIQUID Supernatural,United Kingdom,https://www.recursosculturales.com/itsliquid-supernatural/,,,"July 12, 2024",No,,,,
Taller Entre cyborgs y robots… Arte,"Artistas, Residencia para artistas, Talleres para artistas",Taller Entre Cyborgs y Robots... Arte,Argentina,https://hipermedula.org/2024/06/taller-entre-cyborgs-y-robots-arte/,,,"July 10, 2024",No,,,,
Convocatoria Feria del Millón,Feria del Millón,Feria del Millón,Colombia,https://app.datarte.art/convocatorias/feria-del-millon-2024,,,"July 10, 2024",No,,,,
Apoyo a la Preservación del Patrimonio Audiovisual 2024,Patrimonio,Preservación Patrimonio AV 2024,Chile,https://hipermedula.org/2024/06/apoyo-a-la-preservacion-del-patrimonio-audiovisual-2024/,,,"July 8, 2024",No,,,,
CONCURSO CARTEL ANUNCIADOR DE LA SEMANA NACIONAL D...,,Concurso Cartel Anunciador SNAC,,https://www.zarzuelalasolana.es/,,,"July 7, 2024",No,,,,
Becas Semillero,Becas para artistas,Becas Semillero -> Semillero,Argentina,https://fundacionwilliams.org.ar/becas-semillero-2024-para-artistas-curadores-e-investigadores-emergentes/,,,"July 7, 2024",No,,,,
The 6th VH AWARD for Emerging Asian Media Artists,"Premio Internacional, Residencia para artistas, oportunidad para artistas",6th VH AWARD,A,https://vhaward.com/about/#none,,,"July 6, 2024",No,,,,
Invisibility: Existing on the Periphery,Artes Visuales,Invisibilidad: Periferia,Estados Unidos,https://womanmadegallery.submittable.com/submit/289398/invisibility-existing-on-the-periphery,,,"July 2, 2024",No,,,,
2025 EXHIBIT,Artes Visuales,2025 EXHIBIT,Estados Unidos,https://www.embracingourdifferences.org/submit-art-2025-exhibit/,,,"July 2, 2024",No,,,,
SINOPIA Residency Summer Program 2024,Residencia para artistas,SINOPIA 2024,,https://www.sinopia.gr/workshops,,,"July 1, 2024",No,,,,
